critical_vuln;high_vuln;medium_vuln;dt_created;issues_list;tool;cd_month_start;id_vulnerability;scan_date
0;56;80;07/11/2022;['CVE-2019-8331', 'CVE-2018-20676', 'CVE-2016-10735', 'CVE-2018-14040', 'CVE-2018-20677', 'CVE-2018-14042', 'CVE-2022-24785', 'CVE-2017-18214', 'CVE-2016-4055', 'Cx5c009a1a-2054', 'CVE-2021-32012', 'CVE-2023-30533', 'CVE-2021-32013', 'CVE-2021-32014', 'CVE-2021-42550', 'CVE-2014-0114', 'CVE-2016-7051', 'CVE-2022-23302', 'CVE-2021-4104', 'CVE-2022-23305', 'CVE-2019-17571', 'CVE-2022-23307', 'CVE-2020-25638', 'CVE-2019-14900', 'CVE-2015-5262', 'CVE-2014-3577', 'CVE-2020-13956', 'CVE-2022-22968', 'CVE-2023-1436', 'CVE-2022-45693', 'CVE-2022-40149', 'CVE-2022-40150', 'CVE-2022-45685', 'CVE-2022-22965', 'CVE-2020-5397', 'CVE-2018-1271', 'CVE-2018-1272', 'CVE-2018-11040', 'CVE-2016-1000027', 'CVE-2016-9878', 'Cx18bb8d98-18e8', 'CVE-2023-26116', 'CVE-2019-10768', 'Cxd034cc8e-79f3', 'Cxf013a387-1fbe', 'CVE-2023-26118', 'Cxcad95f4c-ad21', 'CVE-2023-26117', 'Cxc6dff9ba-ff4a', 'CVE-2020-7676', 'CVE-2022-25869', 'CVE-2022-25844', 'Cxeb68d52e-5509', 'CVE-2018-14721', 'CVE-2020-14060', 'CVE-2020-10969', 'CVE-2020-11619', 'CVE-2020-11113', 'CVE-2020-35491', 'CVE-2020-36189', 'CVE-2020-10968', 'CVE-2020-9546', 'CVE-2020-36180', 'CVE-2018-14720', 'CVE-2020-9547', 'CVE-2019-12384', 'CVE-2019-14893', 'CVE-2019-17267', 'CVE-2020-24616', 'CVE-2020-14061', 'CVE-2017-7525', 'CVE-2021-20190', 'CVE-2020-14195', 'CVE-2018-19362', 'CVE-2019-16942', 'CVE-2019-16943', 'CVE-2020-11112', 'CVE-2020-14062', 'CVE-2018-14719', 'CVE-2020-36182', 'CVE-2020-10673', 'CVE-2020-36188', 'CVE-2020-36181', 'CVE-2020-8840', 'CVE-2017-15095', 'CVE-2020-25649', 'CVE-2020-11620', 'CVE-2018-19361', 'CVE-2020-36186', 'CVE-2020-9548', 'CVE-2020-36187', 'CVE-2020-36179', 'CVE-2020-36185', 'CVE-2017-17485', 'CVE-2019-16335', 'CVE-2022-42003', 'CVE-2018-7489', 'CVE-2019-12814', 'CVE-2020-24750', 'CVE-2020-36183', 'CVE-2018-12022', 'CVE-2019-17531', 'CVE-2018-11307', 'CVE-2019-14439', 'CVE-2020-35490', 'CVE-2020-11111', 'CVE-2019-12086', 'CVE-2018-14718', 'CVE-2020-10672', 'CVE-2019-14892', 'CVE-2019-14379', 'CVE-2018-12023', 'CVE-2020-36184', 'CVE-2020-10650', 'CVE-2020-36518', 'CVE-2019-20330', 'CVE-2019-14540', 'CVE-2018-19360', 'CVE-2020-35728', 'CVE-2018-5968', 'CVE-2022-42004', 'CVE-2022-22970', 'CVE-2023-20863', 'CVE-2023-20861', 'CVE-2022-22950', 'Cx78f40514-81ff', 'CVE-2020-10683', 'CVE-2018-1000632', 'CVE-2016-5007', 'CVE-2021-22096', 'CVE-2022-22971', 'CVE-2021-22060', 'CVE-2020-5411', 'CVE-2019-3774', 'CVE-2019-14863', 'Cxb721c5e9-103a', 'CVE-2015-5211', 'CVE-2020-5421', 'CVE-2018-11039', 'CVE-2018-15756'];SCA;07/11/2022;120;04/10/2023
;0;172;30/09/2023;['CSRF', 'Path Traversal', 'Insecure Cookie', 'Cleansing Canonicalization and Comparison Errors', 'Use of Insufficiently Random Values', 'Missing Content Security Policy', 'Use Of Hardcoded Password', 'Missing X Frame Options', 'Undocumented API'];SAST;30/09/2023;121;04/10/2023
;25;4;30/09/2023;['Prototype Pollution', 'Client Dynamic File Inclusion', 'Client Privacy Violation', 'Angular Improper Type Pipe Usage', 'Missing HSTS Header', 'Angular Deprecated API', 'Unsafe Use Of Target blank', 'Client Server Empty Password', 'Client Use Of Iframe Without Sandbox', 'Potential Clickjacking on Legacy Browsers', 'Log Forging'];SAST;30/09/2023;122;04/10/2023
;7;1033;21/09/2023;['Reflected XSS All Clients', 'Client DOM XSS', 'SSRF', 'Unchecked Input for Loop Condition', 'Unsafe Object Binding', 'HttpOnlyCookies', 'Unchecked Input For Loop Condition', 'Cleartext Submission of Sensitive Information', 'HttpOnlyCookies In Config', 'Missing HSTS Header', 'Log Forging', 'Blind SQL Injections', 'Spring Overly Permissive Cross Origin Resource Sharing Policy', 'Improper Exception Handling', 'Client DOM Open Redirect', 'Stored Log Forging', 'Heap Inspection', 'Improper Resource Access Authorization', 'Portability Flaw Locale Dependent Comparison', 'Use Of Hardcoded Password In Config', 'TruffleHog HighEntropy Strings', 'Insufficiently Protected Credentials', 'Escape False', 'Race Condition Format Flaw', 'Unprotected Cookie', 'Unsafe Use Of Target blank', 'Trust Boundary Violation in Session Variables', 'Spring Use Of Hardcoded Password', 'Client Password In Comment', 'Use of Deprecated or Obsolete Functions', 'Client Hardcoded Domain', 'Potential Clickjacking on Legacy Browsers', 'Missing X Frame Options', 'Spring Missing Expect CT Header', 'Spring Missing Content Security Policy', 'Sensitive Cookie in HTTPS Session Without Secure Attribute', 'Information Exposure Through an Error Message', 'Serializable Class Containing Sensitive Data', 'Public Data Assigned to Private Array', 'Private Array Returned From A Public Method', 'Client JQuery Deprecated Symbols', 'Cookie Overly Broad Path', 'Missing Content Security Policy', 'Java Find Imports', 'Java Find Methods', 'Undocumented API', 'Suspicious Endpoints', 'Spring Missing Object Level Authorization'];SAST;21/09/2023;123;04/10/2023
;3;88;02/10/2023;['SQL Injection', 'Stored XSS', 'Unsafe Object Binding', 'Input Path Not Canonicalized', 'Relative Path Traversal', 'SSRF', 'Cleartext Submission of Sensitive Information', 'SSL Verification Bypass', 'Absolute Path Traversal', 'Missing HSTS Header', 'Unchecked Input for Loop Condition', 'Spring CSRF', 'Stored Log Forging', 'Log Forging', 'Spring Overly Permissive Cross Origin Resource Sharing Policy', 'Improper Exception Handling', 'Improper Resource Access Authorization', 'TruffleHog HighEntropy Strings', 'Use Of Hardcoded Password In Config', 'Race Condition Format Flaw', 'Spring Missing Function Level Authorization', 'Incorrect Permission Assignment For Critical Resources', 'Heap Inspection', 'Spring Use Of Hardcoded Password', 'Information Exposure Through an Error Message', 'Insufficiently Protected Credentials', 'Unrestricted File Upload', 'Default Definer Rights in Method Definition', 'Blind SQL Injections', 'Uncontrolled Memory Allocation', 'Object Hijack', 'Use Of Hardcoded Password', 'Spring Missing Content Security Policy', 'Spring Missing Expect CT Header', 'Java Find Methods', 'Java Find Imports', 'Undocumented API', 'Spring Missing Object Level Authorization', 'Suspicious Endpoints'];SAST;02/10/2023;124;04/10/2023
;0;0;30/09/2023;['Prototype Pollution', 'Client HTML5 Store Sensitive data In Web Storage', 'Missing HSTS Header', 'React Deprecated', 'Use Of Hardcoded Password', 'JSON Hijacking', 'Potential Clickjacking on Legacy Browsers', 'Missing CSP Header'];SAST;30/09/2023;125;04/10/2023
;9;2;30/09/2023;['Second Order SQL Injection', 'Filtering Sensitive Logs', 'SSL Verification Bypass', 'Information Exposure Through an Error Message', 'Python Find Methods', 'Python Find Imports'];SAST;30/09/2023;126;04/10/2023
;2;1;02/10/2023;['Client DOM XSS', 'Client HTML5 Store Sensitive data In Web Storage', 'Client Weak Cryptographic Hash', 'Client Use Of Iframe Without Sandbox', 'Client Hardcoded Domain', 'Client DOM Open Redirect', 'Unsafe Use Of Target blank', 'Client Overly Permissive Message Posting', 'Potential Clickjacking on Legacy Browsers'];SAST;02/10/2023;127;04/10/2023
;7;18;02/10/2023;['Reflected XSS All Clients', 'Stored XSS', 'Privacy Violation', 'Improper Restriction of Stored XXE Ref', 'HttpOnlyCookies In Config', 'Improper Restriction of XXE Ref', 'Cleartext Submission of Sensitive Information', 'Missing HSTS Header', 'TruffleHog HighEntropy Strings', 'Improper Exception Handling', 'Incorrect Permission Assignment For Critical Resources', 'Improper Resource Shutdown or Release', 'Log Forging', 'Heap Inspection', 'Portability Flaw Locale Dependent Comparison', 'Information Exposure Through an Error Message', 'Improper Resource Access Authorization', 'Race Condition Format Flaw', 'Escape False', 'Object Hijack', 'Potential ReDoS', 'Uncaught Exception', 'Improper Resource Locking', 'Potential Clickjacking on Legacy Browsers', 'Missing Content Security Policy', 'Missing X Frame Options', 'Java Find Methods', 'Java Find Imports', 'Just One of Equals and Hash code Defined'];SAST;02/10/2023;128;04/10/2023
;0;0;30/09/2023;['Client Dynamic File Inclusion', 'Client Potential XSS'];SAST;30/09/2023;129;04/10/2023
0;22;18;27/10/2022;['CVE-2023-20863', 'CVE-2023-20861', 'CVE-2016-1000027', 'CVE-2023-38286', 'CVE-2023-20860', 'CVE-2022-25857', 'CVE-2022-38751', 'CVE-2022-1471', 'CVE-2022-41854', 'CVE-2022-38752', 'CVE-2022-38749', 'CVE-2022-38750', 'CVE-2020-15522', 'CVE-2023-33201', 'Cxa9261daf-3755', 'CVE-2023-20873', 'CVE-2023-4759', 'CVE-2022-4245', 'CVE-2023-41080', 'CVE-2022-45143', 'CVE-2022-42252', 'CVE-2023-28708', 'CVE-2022-41946', 'CVE-2022-31197', 'CVE-2023-20883', 'CVE-2022-31690', 'CVE-2023-20862', 'CVE-2022-31692', 'CVE-2023-34034', 'Cx78f40514-81ff', 'CVE-2022-42003', 'CVE-2022-42004', 'CVE-2022-40151', 'CVE-2022-40152', 'CVE-2017-9096', 'CVE-2022-41915', 'CVE-2022-31684', 'CVE-2018-14335', 'CVE-2022-45868', 'CVE-2023-34462'];SCA;27/10/2022;130;04/10/2023
;2;113;29/09/2023;['JWT No Signature Verification', 'Unchecked Input For Loop Condition', 'Client Privacy Violation', 'Client Potential XSS', 'Angular Improper Type Pipe Usage', 'Missing HSTS Header', 'Angular Deprecated API', 'Unsafe Use Of Target blank', 'Potentially Vulnerable To Csrf', 'Use Of HTTP Sensitive Data Exposure', 'Client DOM Open Redirect', 'Use Of Hardcoded Password', 'Potential Clickjacking on Legacy Browsers'];SAST;29/09/2023;131;04/10/2023
;0;4;25/09/2023;['Input Path Not Canonicalized', 'Plaintext Storage of a Password', 'Improper Resource Access Authorization', 'Incorrect Permission Assignment For Critical Resources', 'Improper Resource Shutdown or Release', 'Improper Exception Handling', 'Portability Flaw Locale Dependent Comparison', 'Information Exposure Through an Error Message', 'Reversible One Way Hash', 'Race Condition Format Flaw', 'Heap Inspection', 'Use Of Hardcoded Password In Config', 'Java Find Methods', 'Java Find Imports', 'Portability Flaw In File Separator'];SAST;25/09/2023;132;04/10/2023
;0;12;29/09/2023;['SSL Verification Bypass', 'Missing Secure In Config', 'Hardcoded Password in Connection String', 'SSRF', 'Use of Hardcoded Cryptographic Key', 'Log Forging', 'Information Exposure Through an Error Message', 'Use Of Hardcoded Password', 'Improper Resource Shutdown or Release', 'Missing Content Security Policy', 'Django Missing Function Level Authorization', 'Insufficiently Protected Credentials', 'Potential Clickjacking on Legacy Browsers', 'Trust Boundary Violation in Session Variables', 'Command Argument Injection', 'Python Find Methods', 'Python Find Imports'];SAST;29/09/2023;133;04/10/2023
;0;0;28/09/2023;['Potential Clickjacking on Legacy Browsers', 'Client Server Empty Password', 'React Deprecated'];SAST;28/09/2023;134;04/10/2023
;9;7;02/10/2023;['Client DOM Stored XSS', 'Client DOM XSS', 'Client Potential XSS', 'CSRF', 'Missing HSTS Header', 'Unchecked Input For Loop Condition', 'Client JQuery Deprecated Symbols', 'Missing Function Level Authorization', 'Client Hardcoded Domain', 'Information Exposure Through an Error Message', 'Overly Permissive Cross Origin Resource Sharing Policy', 'Potential Clickjacking on Legacy Browsers', 'Missing X Frame Options'];SAST;02/10/2023;135;04/10/2023
;0;1;02/10/2023;['Client DOM XSS', 'Client Privacy Violation', 'Use Of Hardcoded Password', 'Unsafe Use Of Target blank', 'Client DOM Open Redirect', 'Client Server Empty Password', 'Log Forging', 'Angular Deprecated API', 'Potential Clickjacking on Legacy Browsers'];SAST;02/10/2023;136;04/10/2023
;0;59;02/10/2023;['Client DOM XSS', 'Unchecked Input for Loop Condition', 'Client HTML5 Store Sensitive data In Web Storage', 'Client Potential XSS', 'Hardcoded Password in Connection String', 'SSRF', 'SSL Verification Bypass', 'Client Potential Code Injection', 'Client Privacy Violation', 'Django Missing Object Level Authorization', 'Missing Secure In Config', 'Use of Hardcoded Cryptographic Key', 'Unchecked Input For Loop Condition', 'Client JQuery Deprecated Symbols', 'Use Of Hardcoded Password', 'Django Missing Function Level Authorization', 'Trust Boundary Violation in Session Variables', 'Missing Content Security Policy', 'Client Overly Permissive Message Posting', 'Command Argument Injection', 'Client DOM Open Redirect', 'Log Forging', 'Overly Permissive Cross Origin Resource Sharing Policy', 'Client Potential DOM Open Redirect', 'Client Potential ReDoS In Match', 'Client Server Empty Password', 'Potential Clickjacking on Legacy Browsers', 'Unsafe Use Of Target blank', 'Unprotected Cookie', 'Use of Deprecated or Obsolete Functions', 'Python Find Methods', 'Python Find Imports'];SAST;02/10/2023;137;04/10/2023
;1;22;30/09/2023;['Reflected XSS All Clients', 'Django Missing Object Level Authorization', 'Unchecked Input for Loop Condition', 'Open Redirect', 'CSRF', 'Missing Secure In Config', 'Client Potential XSS', 'Missing HSTS Header', 'Trust Boundary Violation in Session Variables', 'Django Missing Function Level Authorization', 'Client Hardcoded Domain', 'Missing Content Security Policy', 'Command Argument Injection', 'Potential Clickjacking on Legacy Browsers', 'Python Find Methods', 'Python Find Imports'];SAST;30/09/2023;138;04/10/2023
;3;8;02/10/2023;['Client DOM XSS', 'Client DOM Stored XSS', 'Client Potential XSS', 'HttpOnlyCookies', 'Insecure Cookie', 'Missing HSTS Header', 'Unchecked Input For Loop Condition', 'Client Hardcoded Domain', 'Client JQuery Deprecated Symbols', 'Missing Content Security Policy', 'Missing Function Level Authorization', 'Missing X Frame Options', 'Potential Clickjacking on Legacy Browsers', 'Unprotected Cookie'];SAST;02/10/2023;139;04/10/2023
;0;1;17/09/2023;['Excessive Data Exposure', 'Missing Function Level Authorization', 'Trust Boundary Violation in Session Variables', 'Missing X Frame Options', 'Heuristic SQL Injection', 'Undocumented API'];SAST;17/09/2023;140;04/10/2023
;0;4;03/10/2023;['Privacy Violation', 'Cleartext Submission of Sensitive Information'];SAST;03/10/2023;141;04/10/2023
;0;8;02/10/2023;['SSRF', 'CSRF', 'HardcodedCredentials', 'Missing Column Encryption', 'Excessive Data Exposure', 'Improper Exception Handling', 'Trust Boundary Violation in Session Variables', 'Improper Resource Shutdown or Release', 'Heap Inspection', 'Password in Configuration File', 'Missing X Frame Options', 'Missing Function Level Authorization', 'Undocumented API'];SAST;02/10/2023;142;04/10/2023
;0;10;02/10/2023;['Client HTML5 Store Sensitive data In Web Storage', 'Client Hardcoded Domain', 'Use of Broken or Risky Cryptographic Algorithm', 'Potential Clickjacking on Legacy Browsers'];SAST;02/10/2023;143;04/10/2023
;0;0;17/09/2023;['Spring Missing Content Security Policy', 'Spring Missing Expect CT Header', 'Java Find Imports'];SAST;17/09/2023;144;04/10/2023
;5;7;30/09/2023;['Stored XSS', 'SSRF', 'SSL Verification Bypass', 'CSRF', 'Missing HSTS Header', 'Missing Content Security Policy', 'Trust Boundary Violation in Session Variables', 'Overly Permissive Cross Origin Resource Sharing Policy', 'Use Of Hardcoded Password', 'Python Find Methods', 'Python Find Imports'];SAST;30/09/2023;145;04/10/2023
;3;3;30/09/2023;['Client DOM XSS', 'Client Potential XSS', 'Unsafe Use Of Target blank', 'Client JQuery Deprecated Symbols', 'Use Of Hardcoded Password', 'Client Hardcoded Domain', 'Client DOM Open Redirect', 'Client Overly Permissive Message Posting', 'Potential Clickjacking on Legacy Browsers'];SAST;30/09/2023;146;04/10/2023
0;19;37;27/04/2022;['CVE-2014-0114', 'Cxeb68d52e-5509', 'Cx6a5f7948-7054', 'Cx78f40514-81ff', 'CVE-2015-7501', 'CVE-2015-4852', 'CVE-2020-15250', 'CVE-2020-5408', 'CVE-2016-5007', 'CVE-2012-5055', 'CVE-2019-11272', 'CVE-2011-2732', 'CVE-2019-3795', 'CVE-2011-2731', 'CVE-2022-22976', 'CVE-2016-9879', 'CVE-2022-31690', 'CVE-2021-22112', 'CVE-2022-22978', 'CVE-2020-5397', 'CVE-2013-7315', 'CVE-2014-0225', 'CVE-2020-5421', 'CVE-2018-1272', 'CVE-2013-6430', 'CVE-2018-11040', 'CVE-2014-0054', 'CVE-2013-6429', 'CVE-2018-11039', 'CVE-2011-2730', 'CVE-2011-2894', 'CVE-2016-1000027', 'CVE-2022-23302', 'CVE-2021-4104', 'CVE-2022-23305', 'CVE-2019-17571', 'CVE-2022-23307', 'CVE-2007-2379', 'CVE-2020-11023', 'CVE-2014-6071', 'CVE-2015-9251', 'CVE-2019-11358', 'CVE-2020-11022', 'Cxf0b588a3-5c6f', 'CVE-2016-10707', 'CVE-2023-20863', 'CVE-2023-20861', 'CVE-2022-22950', 'CVE-2022-22965', 'CVE-2022-22970', 'CVE-2020-10683', 'CVE-2018-1000632', 'CVE-2016-2510', 'CVE-2020-25638', 'CVE-2019-14900', 'CVE-2022-22968', 'CVE-2021-22096', 'CVE-2022-22971', 'CVE-2021-22060', 'CVE-2014-3578'];SCA;27/04/2022;147;04/10/2023
;0;0;29/09/2023;['Improper Exception Handling', 'Improper Resource Access Authorization', 'Spring Overly Permissive Cross Origin Resource Sharing Policy', 'Uncontrolled Memory Allocation', 'Spring Missing Function Level Authorization', 'Heap Inspection', 'Information Exposure Through an Error Message', 'Stored Log Forging', 'Log Forging', 'Authorization Bypass Through User Controlled SQL PrimaryKey', 'Portability Flaw Locale Dependent Comparison', 'Angular Deprecated API', 'Use Of Hardcoded Password', 'Spring Missing Content Security Policy', 'Spring Missing Expect CT Header', 'Client Use Of Iframe Without Sandbox', 'Spring Use Of Hardcoded Password', 'Client DOM Open Redirect', 'Potential Clickjacking on Legacy Browsers', 'Race Condition Format Flaw', 'Incorrect Permission Assignment For Critical Resources', 'Java Find Methods', 'Java Find Imports', 'Undocumented API', 'Spring Missing Object Level Authorization', 'Suspicious Endpoints'];SAST;29/09/2023;148;04/10/2023
0;7;7;25/11/2022;['CVE-2023-30533', 'CVE-2021-32723', 'CVE-2021-3801', 'CVE-2020-15138', 'CVE-2022-23647', 'CVE-2021-23341', 'CVE-2021-23566', 'CVE-2022-24785', 'CVE-2022-31129', 'Cx62f5bb1b-fa5e', 'CVE-2022-48285', 'CVE-2020-7746', 'CVE-2021-21306', 'CVE-2022-21681', 'CVE-2022-21680'];SCA;25/11/2022;149;04/10/2023
0;6;1;16/01/2023;['Cxf6e7f2c1-dc59', 'CVE-2023-34092', 'CVE-2022-25883', 'Cx8bc4df28-fcf5', 'Cx89601373-08db', 'Cxdca8e59f-8bfe', 'CVE-2021-4231'];SCA;16/01/2023;150;04/10/2023
0;1;6;04/04/2023;['CVE-2021-46708', 'CVE-2018-25031', 'CVE-2019-17495', 'CVE-2007-2379', 'CVE-2020-11023', 'CVE-2014-6071', 'CVE-2020-11022'];SCA;04/04/2023;151;04/10/2023
0;52;94;28/04/2022;['CVE-2013-1624', 'CVE-2014-0114', 'CVE-2016-7051', 'CVE-2022-23302', 'CVE-2021-4104', 'CVE-2022-23305', 'CVE-2019-17571', 'CVE-2022-23307', 'CVE-2017-9096', 'CVE-2018-14721', 'CVE-2020-14060', 'CVE-2020-10969', 'CVE-2020-11619', 'CVE-2020-11113', 'CVE-2020-35491', 'CVE-2020-36189', 'CVE-2020-10968', 'CVE-2020-9546', 'CVE-2020-36180', 'CVE-2018-14720', 'CVE-2020-9547', 'CVE-2019-12384', 'CVE-2019-14893', 'CVE-2019-17267', 'CVE-2020-24616', 'CVE-2020-14061', 'CVE-2017-7525', 'CVE-2021-20190', 'CVE-2020-14195', 'CVE-2018-19362', 'CVE-2019-16942', 'CVE-2019-16943', 'CVE-2020-11112', 'CVE-2020-14062', 'CVE-2018-14719', 'CVE-2020-36182', 'CVE-2020-10673', 'CVE-2020-36188', 'CVE-2020-36181', 'CVE-2020-8840', 'CVE-2017-15095', 'CVE-2020-25649', 'CVE-2020-11620', 'CVE-2018-19361', 'CVE-2020-36186', 'CVE-2020-9548', 'CVE-2020-36187', 'CVE-2020-36179', 'CVE-2020-36185', 'CVE-2017-17485', 'CVE-2019-16335', 'CVE-2022-42003', 'CVE-2018-7489', 'CVE-2019-12814', 'CVE-2020-24750', 'CVE-2020-36183', 'CVE-2018-12022', 'CVE-2019-17531', 'CVE-2018-11307', 'CVE-2019-14439', 'CVE-2020-35490', 'CVE-2020-11111', 'CVE-2019-12086', 'CVE-2018-14718', 'CVE-2020-10672', 'CVE-2019-14892', 'CVE-2019-14379', 'CVE-2018-12023', 'CVE-2020-36184', 'CVE-2020-10650', 'CVE-2020-36518', 'CVE-2019-20330', 'CVE-2019-14540', 'CVE-2018-19360', 'CVE-2020-35728', 'CVE-2018-5968', 'CVE-2022-42004', 'CVE-2020-5408', 'CVE-2016-5007', 'CVE-2012-5055', 'CVE-2019-11272', 'CVE-2011-2732', 'CVE-2019-3795', 'CVE-2011-2731', 'CVE-2022-22976', 'CVE-2016-9879', 'CVE-2023-2976', 'CVE-2022-26336', 'CVE-2021-23926', 'Cx6a5f7948-7054', 'Cx78f40514-81ff', 'CVE-2015-7501', 'CVE-2015-4852', 'CVE-2020-10683', 'CVE-2018-1000632', 'Cxeb68d52e-5509', 'CVE-2017-5644', 'CVE-2017-12626', 'CVE-2014-3574', 'CVE-2014-3529', 'CVE-2022-31690', 'CVE-2021-22112', 'CVE-2022-22978', 'CVE-2020-25638', 'CVE-2019-14900', 'CVE-2022-22965', 'CVE-2022-22970', 'CVE-2017-8039', 'CVE-2017-4971', 'CVE-2022-22968', 'CVE-2011-2894', 'CVE-2019-12415', 'CVE-2007-2379', 'CVE-2020-11023', 'CVE-2011-4969', 'CVE-2014-6071', 'CVE-2015-9251', 'CVE-2019-11358', 'CVE-2020-11022', 'CVE-2020-7656', 'CVE-2012-6708', 'Cxf0b588a3-5c6f', 'CVE-2016-10707', 'CVE-2023-20863', 'CVE-2023-20861', 'CVE-2022-22950', 'CVE-2020-5397', 'CVE-2013-7315', 'CVE-2014-0225', 'CVE-2020-5421', 'CVE-2018-1272', 'CVE-2013-6430', 'CVE-2018-11040', 'CVE-2014-0054', 'CVE-2013-6429', 'CVE-2018-11039', 'CVE-2011-2730', 'CVE-2016-1000027', 'CVE-2021-22096', 'CVE-2022-22971', 'CVE-2021-22060', 'CVE-2014-3578', 'CVE-2018-1271', 'CVE-2014-1904', 'CVE-2014-3625', 'CVE-2016-9878', 'CVE-2012-5881', 'CVE-2013-4940', 'CVE-2013-6780', 'CVE-2012-5882', 'CVE-2012-5883'];SCA;28/04/2022;152;04/10/2023
0;1;0;19/10/2022;['Cx46691637-14e8'];SCA;19/10/2022;153;04/10/2023
0;10;13;22/11/2022;['CVE-2023-20883', 'CVE-2023-41080', 'CVE-2022-45143', 'CVE-2022-42252', 'CVE-2023-28708', 'CVE-2023-20863', 'CVE-2023-20861', 'CVE-2016-1000027', 'CVE-2023-20860', 'CVE-2022-25857', 'CVE-2022-38751', 'CVE-2022-1471', 'CVE-2022-41854', 'CVE-2022-38752', 'CVE-2022-38749', 'CVE-2022-38750', 'CVE-2021-29425', 'CVE-2022-40151', 'CVE-2022-40152', 'CVE-2023-34462', 'CVE-2022-31684', 'CVE-2022-41915', 'CVE-2022-42003'];SCA;22/11/2022;154;04/10/2023
0;25;16;07/07/2023;['Cxf6e7f2c1-dc59', 'CVE-2023-28155', 'CVE-2022-25883', 'CVE-2020-28469', 'CVE-2022-25881', 'Cx8bc4df28-fcf5', 'Cx89601373-08db', 'Cxbd6f2b91-dd38', 'CVE-2022-38900', 'CVE-2022-46175', 'CVE-2007-2379', 'CVE-2014-6071', 'CVE-2022-37601', 'CVE-2022-37603', 'CVE-2022-37599', 'CVE-2021-23424', 'Cxb41ee3b9-e4b0', 'CVE-2023-26115', 'CVE-2023-0842', 'CVE-2020-15262', 'CVE-2023-37466', 'CVE-2023-37903', 'CVE-2023-26136', 'CVE-2022-25858', 'CVE-2021-23382', 'CVE-2021-23368', 'CVE-2022-3517', 'CVE-2021-3803', 'Cx347a3da7-ba99', 'CVE-2022-24772', 'CVE-2022-0122', 'CVE-2022-24771', 'CVE-2022-24773', 'CVE-2021-23434', 'CVE-2020-15256', 'CVE-2021-3805', 'Cxdca8e59f-8bfe', 'CVE-2020-7788', 'Cxda14f253-4e52', 'CVE-2021-3807', 'CVE-2021-4231', 'Cxc7705965-e0f0'];SCA;07/07/2023;155;04/10/2023
0;0;0;11/04/2023;[];SCA;11/04/2023;156;04/10/2023
0;27;35;28/07/2022;['CVE-2022-23302', 'CVE-2021-4104', 'CVE-2022-23305', 'CVE-2019-17571', 'CVE-2022-23307', 'CVE-2020-14060', 'CVE-2020-10969', 'CVE-2020-11619', 'CVE-2020-11113', 'CVE-2020-35491', 'CVE-2020-36189', 'CVE-2020-10968', 'CVE-2020-9546', 'CVE-2020-36180', 'CVE-2020-9547', 'CVE-2019-12384', 'CVE-2019-14893', 'CVE-2019-17267', 'CVE-2020-24616', 'CVE-2020-14061', 'CVE-2021-20190', 'CVE-2020-14195', 'CVE-2018-19362', 'CVE-2019-16942', 'CVE-2019-16943', 'CVE-2020-11112', 'CVE-2020-14062', 'CVE-2020-36182', 'CVE-2020-10673', 'CVE-2020-36188', 'CVE-2020-36181', 'CVE-2020-8840', 'CVE-2020-25649', 'CVE-2020-11620', 'CVE-2018-19361', 'CVE-2020-36186', 'CVE-2020-9548', 'CVE-2020-36187', 'CVE-2020-36179', 'CVE-2020-36185', 'CVE-2019-16335', 'CVE-2022-42003', 'CVE-2019-12814', 'CVE-2020-24750', 'CVE-2020-36183', 'CVE-2019-17531', 'CVE-2019-14439', 'CVE-2020-35490', 'CVE-2020-11111', 'CVE-2019-12086', 'CVE-2020-10672', 'CVE-2019-14892', 'CVE-2019-14379', 'CVE-2020-36184', 'CVE-2020-10650', 'CVE-2020-36518', 'CVE-2019-20330', 'CVE-2019-14540', 'CVE-2018-19360', 'CVE-2020-35728', 'CVE-2022-42004', 'CVE-2021-29425'];SCA;28/07/2022;157;04/10/2023
0;5;12;30/03/2023;['Cx46691637-14e8', 'CVE-2022-29245', 'CVE-2007-2379', 'CVE-2020-11023', 'CVE-2014-6071', 'CVE-2015-9251', 'CVE-2019-11358', 'CVE-2020-11022', 'CVE-2020-7656', 'CVE-2016-10707', 'CVE-2023-21893', 'CVE-2022-24785', 'CVE-2017-18214', 'CVE-2022-31129', 'Cx62f5bb1b-fa5e', 'CVE-2022-41064', 'CVE-2021-22570'];SCA;30/03/2023;158;04/10/2023
